type,variable,action,logical,physical,task,period (ms)
paldd,ac_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,actual_closures_lock_vehicle,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,actual_headlight_level,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,actual_operating_mode_tms,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,actual_wiper_service_mode,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,air_distribution_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,alarm_hazard_lights_request,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,ambient_light_level_reliable,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ambient_light_reliability_reliable,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,audio_notification_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,authentication_level,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,auto_light_request_reliable,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,blower_speed_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,cabin_temp_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,cabin_temp_setpoint_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,charge_action,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,charging_authentication_level,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,clim_contr_mode_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,closure_blink_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,closures_door_status,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,closures_hmi_scenario,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,cms_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,coolant_power_hv,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,coolant_power_lv,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,cruise_control_active,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,cruise_control_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,cruise_velocity_request,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,dcm_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,defog_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,ext_light_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,ext_wiper_and_washer_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,exterior_lighting_request_reliable,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,fog_light_request_reliable,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,fog_lights_active,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,active_gear,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,active_vehicle_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_avh_status,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_closures_lock_lid,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_grid_charging_current,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_max_charge_soc,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_operating_mode_dt,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,actual_regen_intensity,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,airbag_hmi_scenario,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,belt_reminder_status,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,brake_hmi_scenario,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,brake_pedal_applied,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,charge_mode,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,charging_cable_locked,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,charging_cable_plugged_in,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,charging_lid_open_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,closure_button_action_scu,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,crash_detected,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,esc_hmi_scenario,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,esc_power_mode,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,hazard_lights_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,hlc_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,hv_current_draw,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,hvbs_system_voltage,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lead_acid_battery_voltage,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,light_button_action,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_available_for_use,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_bms_voltage,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_error_flags,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_relay_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_relay_state_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,lv_voltage_12v,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,max_power_draw_tms,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_charger_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_0,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_1,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_2,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_3,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_4,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_5,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_6,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_7,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_8,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,obc_error_9,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,odometer_reading,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,operating_mode_ignition,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,operating_mode_lighting,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,operating_mode_tms,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,park_brake_engaged,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_inverter_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_inverter_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_inverter_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_inverter_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_motor_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_motor_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_motor_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,power_loss_motor_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,powerloss_hv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,powerloss_hvlv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,powerloss_obc,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,remaining_charge_time,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,remaining_energy_hv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,remaining_energy_lv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,safety_cruise_disable_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,safety_doors_unlock_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,safety_horn_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,safety_interior_lights_request,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,scu_power_supply_voltage,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,ssc_hmi_scenario_drvr_action,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,ssc_hmi_scenario_issue,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,ssc_hmi_scenario_telltale,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,ssc_power_mode,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,state_of_charge_hv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,state_of_charge_lv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_hv_battery,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_hv_lv_converter,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_int_high_hv_battery,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_int_low_hv_battery,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_inverter_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_inverter_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_inverter_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_inverter_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_motor_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_motor_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_motor_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_motor_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_actual_obc,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_hv_battery,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_hv_lv_converter,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_inverter_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_inverter_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_inverter_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_inverter_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_motor_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_motor_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_motor_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_max_motor_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_hv_battery,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_hv_lv_converter,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_inverter_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_inverter_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_inverter_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_inverter_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_motor_fl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_motor_fr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_motor_rl,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,temp_min_motor_rr,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,total_energy_hv_and_lv,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,trip_meter_reading,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_auxiliary_efficiency,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_cabin_climate_efficiency,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_driving_efficiency,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_lateral_accel_reliable,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_long_accel_reliable,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_motion_state,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_auxiliaries,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_climate_control,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_driving,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_grid_charging,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_regen,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_power_solar_yield,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_range_remaining,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_regen_efficiency,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_speed,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_speed_reliability,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vehicle_total_efficiency,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,vpc_hmi_scenario,read,CAN transmit,safety_control_unit_primary,gwy_transmit_task,50
paldd,hvac_power_hv,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,hvac_power_lv,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,ic_okay,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_ac_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_air_distribution_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_avh_enable,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_blower_speed_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_cabin_temp_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_clim_contr_mode_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_cms_brightness_setting,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_defog_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_headlight_level_setting,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_max_charge_soc_setting,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_recirculation_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_regen_intensity_setting,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,ivi_wiper_service_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,lmv_power_mode,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_next,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_prev,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_scroll,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_source,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_toggle_widget,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_volume_down,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,media_volume_up,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,open_door_request,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,parking_sense_distance_front_ll,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_front_ml,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_front_mr,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_front_rr,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_rear_ll,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_rear_ml,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_rear_mr,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,parking_sense_distance_rear_rr,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,power_mode,read,CAN transmit,central_gateway,gwy_transmit_task,50
paldd,recirculation_actual,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,sol_power_mode,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc00_hood_l11_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc00_hood_l21_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc00_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc01_hood_l31_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc01_hood_l32_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc01_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc02_hood_r41_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc02_hood_r42_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc02_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc03_hood_r51_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc03_hood_r61_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc03_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc04_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc04_roof_l11_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc04_roof_l21_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc05_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc05_roof_l22_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc05_roof_l23_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc06_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc06_roof_l12_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc06_roof_l24_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc07_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc07_roof_r31_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc07_roof_r41_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc08_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc08_roof_r32_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc08_roof_r33_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc09_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc09_roof_r34_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc09_roof_r42_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc10_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc10_tail_l11_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc10_tail_l21_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc11_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc11_tail_l22_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc11_tail_l23_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc12_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc12_tail_r32_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc12_tail_r33_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc13_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc13_tail_r31_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_dsc13_tail_r41_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_total_energy,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,solar_total_power,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,starter_kill,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,stw_spdc_deactiv_butt_state,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,stw_spdc_func_selection,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,stw_spdc_set_min_butt_state,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,stw_spdc_set_plus_butt_state,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,temperature_ambient,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tms_hmi_scenario,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_clnt_error_codes,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_comp_capacity_act_c21,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_coolant_q_chill_act,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_coolant_q_chill_ref_bachi,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_ctrl_ip_bus_sc_pti24,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_ctrl_ip_bus_sh_pti21,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_ctrl_ip_bus_sh_pti22,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_fan_speed_actual_fan31,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_fhu_ctrl_airflow,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_3wv_13,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_3wv_14,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_4wv_11,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_exv21,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_exv22,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_exv23,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_exv24,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_sov21,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_sov22,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_sov23,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pos_actual_sov24,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pressure_p21,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pressure_p22,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pump_speed_p11_req,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_pump_speed_p13_req,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t11,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t13,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t14,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t15,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t25,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t26,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t27,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t41,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t42,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,tmslog_temperature_t43,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,wipe_request_reliable,read,CAN transmit,vehicle_control_unit,gwy_transmit_task,50
paldd,horn_request_reliable,read,Horn manager,vehicle_control_unit,hmg_task,50
paldd,safety_horn_request,read,Horn manager,vehicle_control_unit,hmg_task,50
paldd,accelerator_pedal_reliability,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,accelerator_pedal_value,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_aux_link_volt,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_cntr_state_aux1,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_isolation_error,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_isolation_state,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_max_mod_temp,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_min_mod_temp,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,bms_hvbs_state,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,charge_allowed,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,crash_detected,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
paldd,hecu_abs_active,write,Safety Supervisor control,safety_control_unit_primary,ssc_task_10ms,10
