type,variable,action,logical,physical,task,period (ms)
paldd,inv_motor_temp_rl_rel,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,inv_motor_temp_rr,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,inv_motor_temp_rr_rel,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,inv_regen_trq_setpoint,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,lvbs_engage,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,regen_control_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safe_driving_gear_inhibit,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safe_hv_cur_rampdown_req,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_cruise_disable_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_doors_unlock_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_hazard_lights_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_horn_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_interior_lights_request,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_perm_axle_trq_diff_max,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_perm_wheel_trq_max,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_perm_wheel_trq_min,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,safety_vehicle_speed_limit,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,ssc_hmi_scenario_drvr_action,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,ssc_hmi_scenario_issue,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,ssc_hmi_scenario_telltale,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,ssc_power_mode,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,vehicle_lateral_accel,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,vehicle_long_accel,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,vehicle_motion_state,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,vehicle_speed,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,vehicle_speed_reliability,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,yaw_rate,write,Safety Supervisor control,safety_control_unit_primary,interface_outputs_manager_update,10
paldd,steering_angle_status,write,Steering angle interface,safety_control_unit_primary,scu_task_10ms,10
paldd,steering_angular_speed,write,Steering angle interface,safety_control_unit_primary,scu_task_10ms,10
paldd,steering_wheel_angle,write,Steering angle interface,safety_control_unit_primary,scu_task_10ms,10
paldd,gwy_actual_operating_mode_tms,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_authentication_level,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_charge_action,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_charging_authentication_level,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_closures_door_status,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_closures_hmi_scenario,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_coolant_power_hv,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_coolant_power_lv,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_cruise_control_active,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_cruise_velocity_request,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_ext_light_hmi_scenario,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_hvac_power_hv,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_hvac_power_lv,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_ic_okay,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_ivi_avh_enable,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_ivi_max_charge_soc_setting,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_ivi_regen_intensity_setting,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_open_door_request,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_power_mode,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_solar_total_power,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_stw_spdc_deactiv_butt_state,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_stw_spdc_func_selection,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_stw_spdc_set_min_butt_state,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_stw_spdc_set_plus_butt_state,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,gwy_temperature_ambient,write,CAN receive,safety_control_unit_primary,scu_task_50ms,50
paldd,active_gear,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,active_vehicle_state,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,cruise_control_deactiv_req,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,emergency_stopping_active,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,enabled_gears,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_draw_dt,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_draw_tms,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_hv_to_lv,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_lv_to_hv,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_obc_charge,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_current_regen_dt,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_draw_dt,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_draw_tms,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_hv_to_lv,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_lv_to_hv,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_obc_charge,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,max_power_regen_dt,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,odometer_reading,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,operating_mode_dt,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,operating_mode_esc,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,operating_mode_ignition,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,operating_mode_lighting,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,operating_mode_tms,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,park_brake_actuation_request,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,remaining_energy_total,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,selected_gear,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,soc_hv_max,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,soc_hv_min,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,soc_lv_max,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,soc_lv_min,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_hv_battery,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_hv_lv_converter,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_inverter_fl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_inverter_fr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_inverter_rl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_inverter_rr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_motor_fl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_motor_fr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_motor_rl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_max_motor_rr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_hv_battery,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_hv_lv_converter,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_inverter_fl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_inverter_fr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_inverter_rl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_inverter_rr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_motor_fl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_motor_fr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_motor_rl,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,temp_min_motor_rr,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,trip_meter_reading,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_auxiliary_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_cabin_climate_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_driving_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_auxiliaries,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_climate_control,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_consumption_total,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_driving,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_grid_charging,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_regen,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_power_solar_yield,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_range_remaining,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_regen_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vehicle_total_efficiency,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
paldd,vpc_hmi_scenario,write,Vehicle Power Controller,safety_control_unit_primary,scu_task_50ms,50
